tracking_id FPKM locus gene_id tracking_id
gene:AT5G18980 6.13464 5:6334766-6338209 gene:AT5G18980 gene:AT5G18990
gene:AT5G17920 522.995 5:6330296-6333650 gene:AT5G18960 gene:AT5G18980
gene:AT5G18960 6.54726 5:6333210-6334642 gene:AT5G18970 gene:AT5G18960
gene:AT5G18970 5.52986 5:6352590-6354956 gene:AT5G19020 gene:AT5G18970
gene:AT5G19020 2.12349 5:6354968-6357220 gene:AT5G19025 gene:AT5G19020
gene:AT5G19025 2.88648 5:6361775-6363713 gene:AT5G19040 gene:AT5G19025
gene:AT5G19040 0.954431 5:6372734-6374903 gene:AT5G19060 gene:AT5G19030
gene:AT5G19060 1.73314 5:6369003-6371906 gene:AT5G19050 gene:AT5G19040
gene:AT5G19050 5.69341 5:6357373-6359158 gene:AT5G19030 gene:AT5G19060
gene:AT5G19030 11.5927 5:6378148-6380605 gene:AT5G17920 gene:AT5G19050
gene:AT5G19080 3.79595 5:6375158-6377667 gene:AT5G19080 gene:AT5G19080
gene:AT5G19070 8.44312 5:6391270-6391618 gene:AT5G19070 gene:AT5G19070
gene:AT5G19000 23.5093 5:6392028-6392693 gene:AT5G19000 gene:AT5G02945
gene:AT5G19010 18.3204 5:6396118-6396321 gene:AT5G19010 gene:AT5G02965
gene:AT5G02945 0 5:6397786-6397985 gene:AT5G02945 gene:AT5G02975
gene:AT5G02955 0 5:6399626-6400099 gene:AT5G02955 gene:AT5G19095
gene:AT5G02965 0 5:6399697-6400136 gene:AT5G02965 gene:AT5G02955
gene:AT5G02975 0 5:6342219-6344993 gene:AT5G02975 gene:AT5G19000
gene:AT5G19095 0 5:6344769-6348267 gene:AT5G19095 gene:AT5G19010
gene:AT5G19100 1.61532 5:6401238-6401309 gene:AT5G19100 gene:AT5G02985
gene:AT5G02985 0 5:6410736-6411073 gene:AT5G02985 gene:AT5G03005
gene:AT5G03005 0 5:6408006-6409666 gene:AT5G03005 gene:AT5G03015
gene:AT5G03015 0 5:6411442-6413311 gene:AT5G03015 gene:AT5G19110
gene:AT5G19110 3.29684 5:6414487-6415907 gene:AT5G19110 gene:AT5G19100
gene:AT5G19120 27.8497 5:6415919-6419112 gene:AT5G19120 gene:AT5G19120
gene:AT5G19130 10.6823 5:6387340-6390179 gene:AT5G19130 gene:AT5G19130
gene:AT5G19090 33.4595 5:6444243-6444753 gene:AT5G19090 gene:AT5G19090
gene:AT5G03025 0 5:6428529-6429708 gene:AT5G03025 gene:AT5G03025
gene:AT5G19151 9.31498 5:6448069-6448732 gene:AT5G19151 gene:AT5G19172
gene:AT5G19172 0 5:6449703-6450258 gene:AT5G19172 gene:AT5G19151
gene:AT5G19175 0 5:6430485-6433004 gene:AT5G19175 gene:AT5G19170
gene:AT5G03035 0 5:6445244-6447419 gene:AT5G03035 gene:AT5G19175
gene:AT5G19160 1.12496 5:6451663-6451867 gene:AT5G19170 gene:AT5G03035
gene:AT5G19170 5.71766 5:6452591-6452799 gene:AT5G19160 gene:AT5G19160
gene:AT5G03045 0 5:6453247-6456033 gene:AT5G03045 gene:AT5G03045
gene:AT5G19180 24.9314 5:6458775-6461060 gene:AT5G19180 gene:AT5G19200
gene:AT5G19200 4.41772 5:6457025-6458504 gene:AT5G19200 gene:AT5G19180
gene:AT5G19190 50.8768 5:5935037-5939865 gene:AT5G19190 gene:AT5G19190
gene:AT5G19230 8.03791 5:6467192-6468848 gene:AT5G19230 gene:AT5G19140
gene:AT5G19240 50.955 5:6423152-6426166 gene:AT5G19240 gene:AT5G19150
gene:AT5G03055 0 5:6423304-6428468 gene:AT5G03055 gene:AT5G19230
gene:AT5G03065 0 5:6470071-6471636 gene:AT5G03065 gene:AT5G19240
gene:AT5G19270 0 5:6483091-6483442 gene:AT5G19270 gene:AT5G03055
gene:AT5G19260 7.62469 5:6484848-6485340 gene:AT5G19260 gene:AT5G19260
gene:AT5G19250 104.897 5:6485616-6487009 gene:AT5G19140 gene:AT5G03065
gene:AT5G19280 7.92189 5:6479397-6480729 gene:AT5G19150 gene:AT5G19270
gene:AT5G19210 5.59725 5:6461267-6463866 gene:AT5G19280 gene:AT5G19280
gene:AT5G19221 1.88066 5:6463963-6466349 gene:AT5G19250 gene:AT5G19290
gene:AT5G19220 106.4 5:6463823-6466831 gene:AT5G19210 gene:AT5G19300
gene:AT5G19300 5.34996 5:6471826-6472989 gene:AT5G19221 gene:AT5G19315
gene:AT5G19315 0 5:6488308-6493439 gene:AT5G19220 gene:AT5G19310
gene:AT5G19140 392.417 5:6495433-6498332 gene:AT5G19300 gene:AT5G19210
gene:AT5G19150 9.75219 5:6504530-6504914 gene:AT5G19315 gene:AT5G19221
gene:AT5G19290 87.0528 5:6498742-6503692 gene:AT5G19310 gene:AT5G19220
gene:AT5G19310 6.62181 5:6493825-6495393 gene:AT5G19290 gene:AT5G19250
gene:AT5G03075 0 5:6517083-6517326 gene:AT5G03075 gene:AT5G19340
gene:AT5G19340 5.35208 5:6515091-6516697 gene:AT5G19340 gene:AT5G03075
gene:AT5G19320 9.68613 5:6505091-6507645 gene:AT5G19320 gene:AT5G19320
gene:AT5G19330 17.9523 5:6507575-6512801 gene:AT5G19330 gene:AT5G19330
gene:AT5G19380 5.77085 5:6518776-6521483 gene:AT5G19350 gene:AT5G19370
gene:AT5G19350 27.2154 5:6521404-6523954 gene:AT5G19360 gene:AT5G19380
gene:AT5G19360 0.048977 5:6526806-6530713 gene:AT5G19380 gene:AT5G19350
gene:AT5G19370 39.9769 5:6524017-6526735 gene:AT5G19370 gene:AT5G19360
gene:AT5G19410 0.051755 5:6545122-6547177 gene:AT5G19410 gene:AT5G19410
gene:AT5G19420 2.3525 5:6547624-6553283 gene:AT5G19420 gene:AT5G19420
gene:AT5G19390 18.3814 5:6553702-6555954 gene:AT5G19390 gene:AT5G19390
gene:AT5G19430 17.6882 5:6531528-6538557 gene:AT5G19430 gene:AT5G19430
gene:AT5G19473 0.091728 5:6566270-6568806 gene:AT5G19473 gene:AT5G19470
gene:AT5G19470 0.234425 5:6569161-6570956 gene:AT5G19470 gene:AT5G19473
gene:AT5G19400 18.1856 5:6562748-6565720 gene:AT5G19460 gene:AT5G19460
gene:AT5G19460 11.9494 5:6539925-6545081 gene:AT5G19400 gene:AT5G19400
gene:AT5G19440 43.8708 5:6556347-6558373 gene:AT5G19440 gene:AT5G19440
gene:AT5G19450 20.7225 5:6558330-6562057 gene:AT5G19450 gene:AT5G19450
gene:AT5G19480 9.98008 5:6571471-6573623 gene:AT5G19480 gene:AT5G19480
gene:AT5G19485 11.0974 5:6573591-6576534 gene:AT5G19485 gene:AT5G19485
gene:AT5G19490 1.32703 5:6576509-6578508 gene:AT5G19490 gene:AT5G19490
gene:AT5G19520 0.659728 5:6585354-6588966 gene:AT5G19520 gene:AT5G19520
gene:AT5G19530 18.2319 5:6588770-6591363 gene:AT5G19530 gene:AT5G19530
gene:AT5G19560 0.0283752 5:6602909-6606506 gene:AT5G19560 gene:AT5G19560
gene:AT5G19580 0.283038 5:6607370-6609799 gene:AT5G19580 gene:AT5G19570
gene:AT5G19570 20.8721 5:6606563-6607321 gene:AT5G19570 gene:AT5G19580
gene:AT5G19540 40.1179 5:6597970-6601971 gene:AT5G19500 gene:AT5G19550
gene:AT5G19550 34.0576 5:6578889-6581945 gene:AT5G19510 gene:AT5G19610
gene:AT5G19610 0 5:6581657-6583248 gene:AT5G19550 gene:AT5G19500
gene:AT5G19500 12.3485 5:6593641-6597916 gene:AT5G19540 gene:AT5G19510
gene:AT5G19510 362.905 5:6617664-6622104 gene:AT5G19610 gene:AT5G19600
gene:AT5G19600 4.74575 5:6612814-6617047 gene:AT5G19600 gene:AT5G19590
gene:AT5G19633 0 5:6631433-6631713 gene:AT5G19633 gene:AT5G19595
gene:AT5G19640 0 5:6635796-6638791 gene:AT5G19640 gene:AT5G19630
gene:AT5G19650 2.1403 5:6639454-6640408 gene:AT5G19650 gene:AT5G19633
gene:AT5G19630 17.4058 5:6627939-6630024 gene:AT5G19630 gene:AT5G19640
gene:AT5G19620 12.9139 5:6623196-6627894 gene:AT5G19620 gene:AT5G19650
gene:AT5G19590 100.101 5:6610427-6612162 gene:AT5G19680 gene:AT5G19540
gene:AT5G19595 21.8865 5:6611091-6611283 gene:AT5G19590 gene:AT5G19620
gene:AT5G19680 15.4483 5:6649573-6652046 gene:AT5G19595 gene:AT5G19680
gene:AT5G19670 4.72213 5:6641906-6646550 gene:AT5G19660 gene:AT5G19660
gene:AT5G19675 9.88964e-301 5:6646697-6649534 gene:AT5G19670 gene:AT5G19670
gene:AT5G19660 6.28584 5:6649075-6649316 gene:AT5G19675 gene:AT5G19675
gene:AT5G19700 0 5:6660677-6662463 gene:AT5G19700 gene:AT5G03085
gene:AT5G03085 0 5:6664744-6666107 gene:AT5G03085 gene:AT5G19700
gene:AT5G19710 0 5:6667663-6668700 gene:AT5G19710 gene:AT5G19710
gene:AT5G19720 0 5:6664185-6664456 gene:AT5G19720 gene:AT5G19720
gene:AT5G03095 0 5:6669107-6669419 gene:AT5G03095 gene:AT5G03095
gene:AT5G03105 0 5:6669214-6669487 gene:AT5G03105 gene:AT5G03105
gene:AT5G19730 16.5347 5:6673873-6676931 gene:AT5G19730 gene:AT5G19730
gene:AT5G19740 5.60023 5:6670274-6673625 gene:AT5G19740 gene:AT5G19740
gene:AT5G19690 22.2389 5:6652305-6658708 gene:AT5G19690 gene:AT5G19690
gene:AT5G19750 28.1118 5:6677015-6679384 gene:AT5G19750 gene:AT5G19750
gene:AT5G19760 189.749 5:6679305-6682054 gene:AT5G19760 gene:AT5G19760
gene:AT5G19770 98.6071 5:6690519-6691176 gene:AT5G19770 gene:AT5G19770
gene:AT5G19800 0 5:6692908-6694058 gene:AT5G19800 gene:AT5G19800
gene:AT5G19810 0.806162 5:6682419-6684744 gene:AT5G19810 gene:AT5G19810
gene:AT5G19830 3.68538 5:6687029-6689171 gene:AT5G19830 gene:AT5G19830
gene:AT5G19840 2.12281 5:6689107-6690040 gene:AT5G19840 gene:AT5G19840
gene:AT5G19780 91.7125 5:6703081-6705249 gene:AT5G19780 gene:AT5G19850
gene:AT5G19790 0 5:6705324-6709382 gene:AT5G19790 gene:AT5G19780
gene:AT5G19820 20.3282 5:6695173-6701355 gene:AT5G19820 gene:AT5G19790
gene:AT5G19850 29.8349 5:6709733-6711723 gene:AT5G19850 gene:AT5G19820
gene:AT5G19870 0 5:6715964-6717110 gene:AT5G19870 gene:AT5G19870
gene:AT5G19880 0 5:6720383-6722477 gene:AT5G19890 gene:AT5G19890
gene:AT5G19890 0 5:6724075-6725966 gene:AT5G19880 gene:AT5G19880
gene:AT5G19875 7.26621 5:6718205-6719303 gene:AT5G19875 gene:AT5G19875
gene:AT5G19860 49.712 5:6713952-6715918 gene:AT5G19860 gene:AT5G19860
gene:AT5G19855 62.3833 5:6733210-6737496 gene:AT5G19920 gene:AT5G19855
gene:AT5G19920 3.4014 5:6730977-6732990 gene:AT5G19910 gene:AT5G19910
gene:AT5G19910 10.8119 5:6737511-6739573 gene:AT5G19855 gene:AT5G19900
gene:AT5G19930 7.0316 5:6711942-6713937 gene:AT5G19930 gene:AT5G19920
gene:AT5G19900 9.83683 5:6727341-6730407 gene:AT5G19900 gene:AT5G19930
gene:AT5G19970 2.8973 5:6743877-6746381 gene:AT5G19970 gene:AT5G19970
gene:AT5G19960 8.01354 5:6746813-6748982 gene:AT5G19960 gene:AT5G19980
gene:AT5G19980 12.9146 5:6749612-6751152 gene:AT5G19980 gene:AT5G19960
gene:AT5G20000 12.1201 5:6756632-6759800 gene:AT5G20000 gene:AT5G20000
gene:AT5G19990 32.0054 5:6751797-6755315 gene:AT5G19990 gene:AT5G19990
gene:AT5G20030 1.77704 5:6764726-6766702 gene:AT5G20030 gene:AT5G19940
gene:AT5G20045 0 5:6771471-6772252 gene:AT5G20045 gene:AT5G19950
gene:AT5G20010 162.204 5:6760093-6762330 gene:AT5G20010 gene:AT5G20010
gene:AT5G20050 8.89379 5:6774101-6775935 gene:AT5G20050 gene:AT5G20030
gene:AT5G20040 9.90881 5:6767700-6771190 gene:AT5G20040 gene:AT5G20045
gene:AT5G19940 445.074 5:6762568-6764683 gene:AT5G20020 gene:AT5G20050
gene:AT5G19950 3.54551 5:6776072-6779671 gene:AT5G19940 gene:AT5G20040
gene:AT5G20020 152.582 5:6779840-6782501 gene:AT5G19950 gene:AT5G20020
gene:AT5G20060 38.0917 5:6739623-6740957 gene:AT5G20060 gene:AT5G20060
gene:AT5G20070 53.7351 5:6740776-6743850 gene:AT5G20070 gene:AT5G20070
gene:AT5G20100 0 5:6789934-6790841 gene:AT5G20100 gene:AT5G20100
gene:AT5G20110 9.52218 5:6791359-6793419 gene:AT5G20110 gene:AT5G20110
gene:AT5G20120 6.99468 5:6795313-6797249 gene:AT5G20120 gene:AT5G20120
gene:AT5G20150 4.25878 5:6802281-6803655 gene:AT5G20150 gene:AT5G20150
gene:AT5G20080 43.0142 5:6782510-6786847 gene:AT5G20080 gene:AT5G20080
gene:AT5G20090 75.7776 5:6786833-6788680 gene:AT5G20090 gene:AT5G20090
gene:AT5G20130 63.7944 5:6805541-6807345 gene:AT5G20165 gene:AT5G20130
gene:AT5G20140 26.7771 5:6803693-6805226 gene:AT5G20160 gene:AT5G20140
gene:AT5G20165 22.9923 5:6797360-6798899 gene:AT5G20130 gene:AT5G20165
gene:AT5G20160 79.4496 5:6798831-6800977 gene:AT5G20140 gene:AT5G20170
gene:AT5G20170 6.83743 5:6807374-6810919 gene:AT5G20170 gene:AT5G20180
gene:AT5G20180 48.0642 5:6810907-6812186 gene:AT5G20180 gene:AT5G20200
gene:AT5G20200 11.1462 5:6816611-6821827 gene:AT5G20200 gene:AT5G20160
gene:AT5G20190 51.9072 5:6813761-6815873 gene:AT5G20190 gene:AT5G20190
gene:AT5G03115 0 5:6827902-6828170 gene:AT5G03115 gene:AT5G20240
gene:AT5G20240 0.0440912 5:6826364-6827748 gene:AT5G20240 gene:AT5G03115
gene:AT5G20230 12.3171 5:6828903-6831515 gene:AT5G20230 gene:AT5G20230
gene:AT5G20270 19.4385 5:6840832-6842946 gene:AT5G20270 gene:AT5G20270
gene:AT5G20250 6.32564 5:6833563-6836862 gene:AT5G20250 gene:AT5G20220
gene:AT5G20260 0.147086 5:6836780-6839609 gene:AT5G20260 gene:AT5G20225
gene:AT5G20220 21.7406 5:6821880-6825981 gene:AT5G20220 gene:AT5G20250
gene:AT5G20225 6.66483 5:6824534-6826112 gene:AT5G20225 gene:AT5G20260
gene:AT5G20280 18.0804 5:6844711-6850237 gene:AT5G20280 gene:AT5G20280
gene:AT5G20310 0 5:6857552-6859145 gene:AT5G20310 gene:AT5G20310
gene:AT5G20330 0 5:6871510-6873112 gene:AT5G20330 gene:AT5G20330
gene:AT5G20340 0 5:6874786-6875926 gene:AT5G20340 gene:AT5G20340
gene:AT5G20370 0.178182 5:6859211-6869307 gene:AT5G20370 gene:AT5G20320
gene:AT5G20320 3.6073 5:6886761-6887458 gene:AT5G20300 gene:AT5G20370
gene:AT5G20300 13.2882 5:6853298-6856981 gene:AT5G20320 gene:AT5G20300
gene:AT5G20390 0 5:6892699-6894197 gene:AT5G20390 gene:AT5G20390
gene:AT5G20400 3.43823 5:6894725-6896350 gene:AT5G20400 gene:AT5G20420
gene:AT5G20430 0.136885 5:6904671-6905506 gene:AT5G20430 gene:AT5G20400
gene:AT5G20410 3.05391 5:6898789-6904242 gene:AT5G20410 gene:AT5G20410
gene:AT5G20420 0.512532 5:6896462-6898783 gene:AT5G20420 gene:AT5G20430
gene:AT5G20440 0 5:6908605-6909996 gene:AT5G20440 gene:AT5G20440
gene:AT5G20460 0 5:6914302-6914855 gene:AT5G20460 gene:AT5G03125
gene:AT5G20470 0 5:6916180-6920120 gene:AT5G20470 gene:AT5G20460
gene:AT5G03125 0 5:6920198-6920402 gene:AT5G03125 gene:AT5G20470
gene:AT5G20380 20.2792 5:6926004-6926446 gene:AT5G03145 gene:AT5G03145
gene:AT5G20350 22.63 5:6887635-6892571 gene:AT5G03135 gene:AT5G20380
gene:AT5G20360 5.06755 5:6876440-6881506 gene:AT5G20480 gene:AT5G03135
gene:AT5G03135 0 5:6881331-6885093 gene:AT5G20380 gene:AT5G20480
gene:AT5G20480 0.614202 5:6921233-6921613 gene:AT5G20350 gene:AT5G20350
gene:AT5G03145 0 5:6921508-6925901 gene:AT5G20360 gene:AT5G20360
gene:AT5G20447 0 5:6910416-6910515 gene:AT5G20447 gene:AT5G20447
gene:AT5G20450 5.16276 5:6910485-6913323 gene:AT5G20450 gene:AT5G20450
gene:AT5G20560 0 5:6851340-6853106 gene:AT5G20290 gene:AT5G20550
gene:AT5G20550 0.635953 5:6955189-6956474 gene:AT5G20560 gene:AT5G20560
gene:AT5G20540 10.0646 5:6952396-6953971 gene:AT5G20550 gene:AT5G20540
gene:AT5G20490 11.8026 5:6947788-6952038 gene:AT5G20540 gene:AT5G20490
gene:AT5G03155 0 5:6926515-6937830 gene:AT5G20490 gene:AT5G03155
gene:AT5G20580 8.86485 5:6937701-6937917 gene:AT5G03155 gene:AT5G20580
gene:AT5G20500 113.445 5:6958596-6962916 gene:AT5G20580 gene:AT5G20610
gene:AT5G03175 0.542689 5:6956572-6958338 gene:AT5G20500 gene:AT5G20570
gene:AT5G03165 1.34719 5:6968610-6972995 gene:AT5G03175 gene:AT5G20590
gene:AT5G20510 12.5942 5:6938416-6939848 gene:AT5G03165 gene:AT5G20600
gene:AT5G20520 22.3744 5:6940252-6942769 gene:AT5G20510 gene:AT5G20620
gene:AT5G20570 67.879 5:6938815-6939201 gene:AT5G20520 gene:AT5G20500
gene:AT5G20290 870.626 5:6939812-6943011 gene:AT5G20570 gene:AT5G03175
gene:AT5G20610 6.82595 5:6942954-6946514 gene:AT5G20610 gene:AT5G03165
gene:AT5G20590 23.574 5:6963337-6966226 gene:AT5G20590 gene:AT5G20510
gene:AT5G20600 13.714 5:6966177-6968033 gene:AT5G20600 gene:AT5G20520
gene:AT5G20620 35.8006 5:6973052-6975009 gene:AT5G20620 gene:AT5G20290
gene:AT5G20635 4.93117 5:6979156-6982163 gene:AT5G20635 gene:AT5G20635
gene:AT5G20630 168.595 5:6993083-6993948 gene:AT5G20670 gene:AT5G20640
gene:AT5G20670 4.63637 5:6975028-6976036 gene:AT5G20630 gene:AT5G03185
gene:AT5G20640 0.539967 5:7002452-7004775 gene:AT5G20690 gene:AT5G20650
gene:AT5G03185 97.4719 5:6984239-6985365 gene:AT5G20640 gene:AT5G20670
gene:AT5G20650 89.9156 5:6985686-6985952 gene:AT5G03185 gene:AT5G20690
gene:AT5G20690 0.0227087 5:6985297-6986037 gene:AT5G20650 gene:AT5G20680
gene:AT5G20680 11.8417 5:6997989-7002033 gene:AT5G20680 gene:AT5G20660
gene:AT5G20660 41.8179 5:6986179-6991139 gene:AT5G20660 gene:AT5G20710
gene:AT5G20710 0.853225 5:7010450-7014249 gene:AT5G20710 gene:AT5G20700
gene:AT5G20700 295.537 5:7005666-7007502 gene:AT5G20700 gene:AT5G20630
gene:AT5G03205 0 5:7023443-7023923 gene:AT5G03205 gene:AT5G03205
gene:AT5G03215 0 5:7045916-7046151 gene:AT5G03215 gene:AT5G20820
gene:AT5G20790 0.724681 5:7043757-7045830 gene:AT5G20790 gene:AT5G03215
gene:AT5G20810 0.291224 5:7039673-7040919 gene:AT5G20810 gene:AT5G20790
gene:AT5G20820 9.03469 5:7046746-7047446 gene:AT5G20820 gene:AT5G20810
gene:AT5G03225 0 5:7057156-7057231 gene:AT5G03225 gene:AT5G20740
gene:AT5G20830 2.56811 5:7025564-7026753 gene:AT5G20740 gene:AT5G03225
gene:AT5G20740 38.2573 5:7050216-7055398 gene:AT5G20830 gene:AT5G20856
gene:AT5G20852 0 5:7073529-7073601 gene:AT5G20852 gene:AT5G20852
gene:AT5G20854 0 5:7073942-7074014 gene:AT5G20854 gene:AT5G20858
gene:AT5G20856 0 5:7074355-7074427 gene:AT5G20856 gene:AT5G20854
gene:AT5G20850 3.73094 5:7074771-7074843 gene:AT5G20858 gene:AT5G20840
gene:AT5G20840 10.7883 5:7070490-7072968 gene:AT5G20850 gene:AT5G20850
gene:AT5G20858 0 5:7076734-7079149 gene:AT5G20840 gene:AT5G20860
gene:AT5G20870 0.398755 5:7060991-7069343 gene:AT5G20870 gene:AT5G20870
gene:AT5G20860 0.184397 5:7079798-7081789 gene:AT5G20860 gene:AT5G20885
gene:AT5G20885 11.9655 5:7083407-7084859 gene:AT5G20885 gene:AT5G20900
gene:AT5G20890 64.8795 5:7086652-7090169 gene:AT5G20890 gene:AT5G03245
gene:AT5G20930 4.33866 5:7097867-7103206 gene:AT5G20930 gene:AT5G03235
gene:AT5G20900 72.044 5:7090703-7092539 gene:AT5G20900 gene:AT5G20910
gene:AT5G03245 0.000426008 5:7094153-7094423 gene:AT5G03245 gene:AT5G20930
gene:AT5G03235 0 5:7091914-7092125 gene:AT5G03235 gene:AT5G20890
gene:AT5G20910 10.3971 5:7092511-7094503 gene:AT5G20910 gene:AT5G20935
gene:AT5G20935 28.7671 5:7103383-7103945 gene:AT5G20935 gene:AT5G03255
gene:AT5G03255 0.4721 5:7104030-7106966 gene:AT5G03255 gene:AT5G20940
gene:AT5G20940 0.169326 5:7103926-7106834 gene:AT5G20940 gene:AT5G20960
gene:AT5G20920 - BETA - 34.9387
gene:AT5G20970 1.41721 5:7116454-7122774 gene:AT5G20960 gene:AT5G20970
gene:AT5G20980 3.69811 5:7122565-7122688 gene:AT5G03265 gene:AT5G20980
gene:AT5G20960 3.85922 5:7122799-7124001 gene:AT5G20970 gene:AT5G20830
gene:AT5G03265 0 5:7122799-7128412 gene:AT5G20980 gene:AT5G20920
gene:AT5G20995 0 5:7134315-7135004 gene:AT5G20995 gene:AT5G20995
gene:AT5G03275 0 5:7134753-7135261 gene:AT5G03275 gene:AT5G03275
gene:AT5G21010 7.8628 5:7135960-7138711 gene:AT5G21010 gene:AT5G21010
gene:AT5G20950 28.5967 5:7107271-7111453 gene:AT5G20950 gene:AT5G21030
gene:AT5G20990 22.371 5:7128474-7133512 gene:AT5G20990 gene:AT5G20950
gene:AT5G21030 0.0385314 5:7139816-7144272 gene:AT5G21030 gene:AT5G20990
gene:AT5G21050 0.103615 5:7147889-7148957 gene:AT5G21050 gene:AT5G21050
gene:AT5G03295 0 5:7163707-7163953 gene:AT5G03295 gene:AT5G21020
gene:AT5G21070 16.0757 5:7144828-7147277 gene:AT5G21040 gene:AT5G03295
gene:AT5G21080 0 5:7156062-7157889 gene:AT5G21070 gene:AT5G21040
gene:AT5G21040 15.0298 5:7157802-7163188 gene:AT5G21080 gene:AT5G21070
gene:AT5G21060 17.0857 5:7138761-7139661 gene:AT5G21020 gene:AT5G21080
gene:AT5G21020 387.552 5:7148977-7152922 gene:AT5G21060 gene:AT5G21060
gene:AT5G20720 581.979 5:7185047-7185428 gene:AT5G21125 gene:AT5G21130
gene:AT5G03195 1.49276 5:7185896-7186919 gene:AT5G21130 gene:AT5G21125
gene:AT5G20730 8.99844 5:7181925-7184365 gene:AT5G20720 gene:AT5G21120
gene:AT5G21125 0 5:7187095-7189696 gene:AT5G03195 gene:AT5G21100
gene:AT5G21130 0 5:7164559-7167351 gene:AT5G20730 gene:AT5G03305
gene:AT5G21120 0 5:7192238-7198381 gene:AT5G21120 gene:AT5G21105
gene:AT5G21090 183.916 5:7172603-7177985 gene:AT5G21140 gene:AT5G21140
gene:AT5G21140 2.97018 5:7168105-7170961 gene:AT5G21090 gene:AT5G21150
gene:AT5G21150 0.841268 5:7168869-7168969 gene:AT5G21150 gene:AT5G21090
gene:AT5G21100 61.2184 5:7205476-7208613 gene:AT5G21100 gene:AT5G21170
gene:AT5G03305 0 5:7198632-7204097 gene:AT5G03305 gene:AT5G21160
gene:AT5G21105 26.4849 5:7014661-7016698 gene:AT5G21105 gene:AT5G21274
gene:AT5G21170 22.3864 5:7014726-7015030 gene:AT5G21170 gene:AT5G21378
gene:AT5G21160 16.3609 5:7016444-7022179 gene:AT5G21160 gene:AT5G21326
gene:AT5G21274 82.1849 5:7214473-7216052 gene:AT5G21274 gene:AT5G21482
gene:AT5G21378 0 5:7222056-7222128 gene:AT5G21378 gene:AT5G21900
gene:AT5G21326 21.5359 5:7208642-7213915 gene:AT5G21222 gene:AT5G21222
gene:AT5G21222 20.1592 5:7217243-7222021 gene:AT5G21326 gene:AT5G21430
gene:AT5G21900 1.0709 5:7238173-7240535 gene:AT5G21900 gene:AT5G21960
gene:AT5G21482 9.94725 5:7226605-7230304 gene:AT5G21482 gene:AT5G21280
gene:AT5G21430 81.8608 5:7222178-7223639 gene:AT5G21430 gene:AT5G21970
gene:AT5G21960 0.17004 5:7258036-7259568 gene:AT5G21960 gene:AT5G03325
gene:AT5G21280 2.22065 5:7263827-7265874 gene:AT5G21280 gene:AT5G03335
gene:AT5G21970 3.8285 5:7261522-7263644 gene:AT5G03325 gene:AT5G21950
gene:AT5G03325 0 5:7270933-7271458 gene:AT5G03335 gene:AT5G21990
gene:AT5G03335 0 5:7271222-7271528 gene:AT5G21970 gene:AT5G21910
gene:AT5G21950 2.14375 5:7253848-7256156 gene:AT5G21950 gene:AT5G03315
gene:AT5G21910 2.57897 5:7273070-7276579 gene:AT5G21990 gene:AT5G21920
gene:AT5G03315 6.06966 5:7240658-7241746 gene:AT5G21910 gene:AT5G22030
gene:AT5G21920 107.361 5:7241653-7241840 gene:AT5G03315 gene:AT5G22020
gene:AT5G21990 15.0208 5:7241200-7242880 gene:AT5G21920 gene:AT5G22040
gene:AT5G21930 14.9956 5:7287627-7289646 gene:AT5G21930 gene:AT5G21930
gene:AT5G21940 16.1729 5:7289702-7296344 gene:AT5G21940 gene:AT5G21940
gene:AT5G22030 4.58445 5:7243001-7249170 gene:AT5G22030 gene:AT5G20720
gene:AT5G22020 19.3232 5:7249013-7250770 gene:AT5G22020 gene:AT5G03195
gene:AT5G22040 17.1889 5:7296914-7299313 gene:AT5G22040 gene:AT5G20730
gene:AT5G22000 33.8683 5:7277181-7280344 gene:AT5G22000 gene:AT5G22000
gene:AT5G22010 8.05332 5:7280320-7287434 gene:AT5G22010 gene:AT5G22010
gene:AT5G22050 18.4731 5:7301223-7303876 gene:AT5G22050 gene:AT5G22090
gene:AT5G22060 42.6229 5:7303505-7305870 gene:AT5G22060 gene:AT5G03385
gene:AT5G22150 0 5:7342564-7346061 gene:AT5G22150 gene:AT5G22050
gene:AT5G22120 13.3451 5:7334313-7337018 gene:AT5G22120 gene:AT5G22060
gene:AT5G22100 9.72466 5:7328869-7330930 gene:AT5G22100 gene:AT5G22100
gene:AT5G22110 3.30177 5:7330824-7334282 gene:AT5G22110 gene:AT5G22110
gene:AT5G22130 4.71266 5:7337157-7340052 gene:AT5G22130 gene:AT5G22070
gene:AT5G22090 14.9202 5:7307893-7310367 gene:AT5G22070 gene:AT5G03375
gene:AT5G03385 0 5:7308936-7309219 gene:AT5G03375 gene:AT5G22080
gene:AT5G22070 12.8965 5:7310170-7313780 gene:AT5G22080 gene:AT5G22120
gene:AT5G03375 11.5085 5:7340054-7341959 gene:AT5G22090 gene:AT5G22170
gene:AT5G22080 25.4364 5:7340425-7341028 gene:AT5G03385 gene:AT5G22160
gene:AT5G22160 0 5:7346943-7349255 gene:AT5G22140 gene:AT5G22180
gene:AT5G22140 2.09002 5:7350574-7351190 gene:AT5G22145 gene:AT5G22150
gene:AT5G22145 1.23446 5:7353069-7353706 gene:AT5G22160 gene:AT5G22130
gene:AT5G22170 0 5:7354163-7354688 gene:AT5G22170 gene:AT5G22140
gene:AT5G22180 0 5:7314582-7321743 gene:AT5G22180 gene:AT5G22145
