tracking_id FPKM locus gene_id tracking_id
gene:Os09g0570951 5.06813e-07 9:22794325-22797492 gene:Os09g0570951 gene:Os09g0571100
gene:Os09g0571400 8.39218 9:22809906-22810986 gene:Os09g0571400 gene:Os09g0571200
gene:Os09g0571100 0 9:22804667-22806066 gene:Os09g0571700 gene:Os09g0570900
gene:Os09g0571200 1.43251 9:22806005-22806996 gene:Os09g0572000 gene:Os09g0570951
gene:Os09g0571700 0 9:22821580-22821976 gene:Os09g0571100 gene:Os09g0571700
gene:Os09g0572000 0 9:22847139-22847950 gene:Os09g0571200 gene:Os09g0572000
gene:Os09g0570400 105.569 9:22859471-22861571 gene:Os09g0572301 gene:Os09g0571500
gene:Os09g0572301 0 9:22811277-22814067 gene:Os09g0571500 gene:Os09g0572301
gene:Os09g0571500 11.2097 9:22852330-22854423 gene:Os09g0572100 gene:Os09g0572200
gene:Os09g0572100 0.52492 9:22853363-22854507 gene:Os09g0572150 gene:Os09g0572250
gene:Os09g0572150 2.48145e-09 9:22855316-22859057 gene:Os09g0572200 gene:Os09g0572100
gene:Os09g0572200 4.96398 9:22855482-22858473 gene:Os09g0572250 gene:Os09g0572150
gene:Os09g0572250 4.8493e-26 9:22897188-22902631 gene:Os09g0572500 gene:Os09g0570400
gene:Os09g0572500 0 9:22897478-22897792 gene:Os09g0572525 gene:Os09g0572500
gene:Os09g0572525 0 9:22909000-22909683 gene:Os09g0572550 gene:Os09g0572525
gene:Os09g0572800 0 9:22903011-22904654 gene:Os09g0572600 gene:Os09g0572800
gene:Os09g0572550 0.11985 9:22903019-22904830 gene:Os09g0572800 gene:Os09g0572550
gene:Os09g0572600 0.832621 9:22883137-22887559 gene:Os09g0572700 gene:Os09g0572600
gene:Os09g0572700 26.7489 9:22883827-22887491 gene:Os09g0572400 gene:Os09g0572700
gene:Os09g0572400 12.1639 9:22905475-22908793 gene:Os09g0572450 gene:Os09g0573000
gene:Os09g0572450 1.08954e-06 9:22917110-22919021 gene:Os09g0573000 gene:Os09g0572400
gene:Os09g0573000 1.75202 9:22767375-22771605 gene:Os09g0572900 gene:Os09g0572450
gene:Os09g0572900 7.66901 9:22911566-22916732 gene:Os09g0572950 gene:Os09g0572900
gene:Os09g0572950 4.11053e-08 9:22911844-22916645 gene:Os09g0570400 gene:Os09g0572950
gene:Os09g0573150 0 9:22929693-22930149 gene:Os09g0573150 gene:Os09g0573150
gene:Os09g0573100 15.2464 9:22925576-22928730 gene:Os09g0573100 gene:Os09g0573100
gene:Os10g0100200 0.10903 10:44901-45692 gene:Os10g0100200 gene:Os10g0100200
gene:Os09g0573200 43.3894 9:22934013-22939008 gene:Os09g0573200 gene:Os09g0573200
gene:Os10g0100500 1.30469 10:67118-72969 gene:Os10g0100500 gene:Os10g0100500
gene:Os10g0100900 2.20759 10:94799-97438 gene:Os10g0100900 gene:Os10g0100700
gene:Os10g0101000 1.79543 10:94936-97746 gene:Os10g0101000 gene:Os10g0101900
gene:Os10g0100700 84.9467 10:100436-103373 gene:Os10g0101100 gene:Os10g0100900
gene:Os10g0101900 0 10:100796-103204 gene:Os10g0101125 gene:Os10g0101000
gene:Os10g0102200 0 10:81101-82243 gene:Os10g0102200 gene:Os10g0102200
gene:Os10g0101100 8.60735 10:175581-181102 gene:Os10g0101900 gene:Os10g0101100
gene:Os10g0101125 2.65813e-08 10:160974-161860 gene:Os10g0100700 gene:Os10g0101125
gene:Os10g0102400 4.4266 10:186844-188331 gene:Os10g0102400 gene:Os10g0102400
gene:Os10g0101150 1.32063e-09 10:105333-110561 gene:Os10g0103622 gene:Os10g0101150
gene:Os10g0101200 15.834 10:110137-116452 gene:Os10g0103500 gene:Os10g0101200
gene:Os10g0103622 0 10:257772-260018 gene:Os10g0101150 gene:Os10g0103622
gene:Os10g0103500 0 10:263291-271996 gene:Os10g0101200 gene:Os10g0103500
gene:Os10g0103140 0 10:241301-242237 gene:Os10g0103140 gene:Os10g0103140
gene:Os10g0103380 0 10:241313-251323 gene:Os10g0103380 gene:Os10g0103380
gene:Os10g0102900 10.3109 10:227822-234634 gene:Os10g0102900 gene:Os10g0102900
gene:Os10g0104000 0 10:46030-58278 gene:Os10g0100300 gene:Os10g0103700
gene:ENSRNA049911397 0 10:284705-286949 gene:Os10g0104000 gene:Os10g0104000
gene:Os10g0104300 0 10:320211-324294 gene:ENSRNA049911397 gene:ENSRNA049911397
gene:Os10g0103800 7.66278 10:341912-341986 gene:Os10g0104300 gene:Os10g0104300
gene:Os10g0103700 23.3856 10:301798-308024 gene:Os10g0103700 gene:Os10g0104500
gene:Os10g0100300 212.338 10:345784-347108 gene:Os10g0104500 gene:Os10g0103800
gene:Os10g0104500 3.37718 10:348797-357989 gene:Os10g0103800 gene:Os10g0104800
gene:Os10g0104800 0 10:372654-375691 gene:Os10g0104800 gene:Os10g0104900
gene:Os10g0104900 0.249199 10:377146-385343 gene:Os10g0104900 gene:Os10g0100300
gene:Os10g0104700 4.90247 10:360637-366843 gene:Os10g0104700 gene:Os10g0104700
gene:Os10g0104750 2.35816e-06 10:361708-366794 gene:Os10g0104750 gene:Os10g0104750
gene:Os10g0105700 0 10:427318-430563 gene:Os10g0105700 gene:Os10g0105700
gene:Os10g0105900 0 10:444529-444696 gene:Os10g0105900 gene:Os10g0105900
gene:Os10g0105933 0 10:435645-436611 gene:Os10g0105933 gene:Os10g0105933
gene:Os10g0105966 0 10:437626-438138 gene:Os10g0105966 gene:Os10g0105966
gene:Os10g0106000 0 10:445127-445571 gene:Os10g0106000 gene:Os10g0106000
gene:Os10g0106550 0 10:431801-433551 gene:Os10g0105750 gene:Os10g0106550
gene:Os10g0105750 0 10:432005-432323 gene:Os10g0105800 gene:Os10g0105750
gene:Os10g0105800 0 10:432395-433522 gene:Os10g0105850 gene:Os10g0105800
gene:Os10g0105850 0 10:462958-463381 gene:Os10g0106600 gene:Os10g0105850
gene:Os10g0106600 0 10:468552-469935 gene:Os10g0107000 gene:Os10g0106600
gene:Os10g0107000 0 10:482682-489472 gene:Os10g0106550 gene:Os10g0107000
gene:Os10g0107200 0 10:525914-527290 gene:Os10g0107200 gene:Os10g0108700
gene:Os10g0107866 0 10:545797-548793 gene:Os10g0107866 gene:Os10g0107200
gene:Os10g0108700 0 10:406742-416048 gene:Os10g0107600 gene:Os10g0107866
gene:Os10g0107600 0.10412 10:529427-533602 gene:Os10g0105400 gene:Os10g0107600
gene:Os10g0105400 17.5571 10:583023-584657 gene:Os10g0109066 gene:Os10g0109066
gene:Os10g0108750 0 10:631994-633265 gene:Os10g0108700 gene:Os10g0108750
gene:Os10g0108800 0 10:591331-592370 gene:Os10g0108750 gene:Os10g0108800
gene:Os10g0109066 0 10:591331-592675 gene:Os10g0108800 gene:Os10g0105400
gene:Os10g0110075 0 10:745130-745369 gene:Os10g0110075 gene:Os10g0110075
gene:Os10g0110250 0 10:745644-746152 gene:Os10g0110250 gene:Os10g0110250
gene:Os10g0109600 0.803132 10:677176-678880 gene:Os10g0109600 gene:Os10g0109600
gene:Os10g0109700 7.69719e-06 10:680098-683038 gene:Os10g0110425 gene:Os10g0109700
gene:Os10g0109750 0.122869 10:680113-682854 gene:Os10g0110600 gene:Os10g0109750
gene:Os10g0109801 2.17727e-07 10:762067-764426 gene:Os10g0109700 gene:Os10g0109801
gene:Os10g0109900 0.107937 10:762142-764676 gene:Os10g0109750 gene:Os10g0109900
gene:Os10g0110425 0.0328616 10:687495-689598 gene:Os10g0109801 gene:Os10g0110425
gene:Os10g0110600 9.99352e-08 10:689473-691847 gene:Os10g0109900 gene:Os10g0110600
gene:Os10g0109300 14.0344 10:655624-658866 gene:Os10g0109300 gene:Os10g0109300
gene:Os10g0111400 0 10:794386-799383 gene:Os10g0111800 gene:Os10g0112100
gene:Os10g0111550 0 10:794526-799313 gene:Os10g0111400 gene:Os10g0111800
gene:Os10g0111800 9.25218 10:824834-826309 gene:Os10g0111550 gene:Os10g0111700
gene:Os10g0112100 1.44131 10:812984-813705 gene:Os10g0112100 gene:Os10g0112500
gene:Os10g0112500 0.376642 10:836752-838994 gene:Os10g0112500 gene:Os10g0111400
gene:Os10g0110800 13.0664 10:806036-809751 gene:Os10g0111700 gene:Os10g0111550
gene:Os10g0110950 2.18393e-64 10:816229-821705 gene:Os10g0111850 gene:Os10g0111850
gene:Os10g0111700 6.07392 10:816244-821884 gene:Os10g0111900 gene:Os10g0111900
gene:Os10g0111850 0 10:771698-776341 gene:Os10g0110800 gene:Os10g0111300
gene:Os10g0111900 0 10:771924-775109 gene:Os10g0110950 gene:Os10g0111325
gene:Os10g0111300 9.07689 10:787910-791157 gene:Os10g0111300 gene:Os10g0111350
gene:Os10g0111325 3.76482 10:788179-789949 gene:Os10g0111325 gene:Os10g0110800
gene:Os10g0111350 0.243235 10:790405-791375 gene:Os10g0111350 gene:Os10g0110950
gene:Os10g0112600 3.19084 10:840129-843850 gene:Os10g0112600 gene:Os10g0112600
gene:Os10g0113723 0 10:905086-906476 gene:Os10g0113723 gene:Os10g0113723
gene:Os10g0112700 4.39712 10:848169-850210 gene:Os10g0112700 gene:Os10g0112700
gene:Os10g0112850 4.33297e-07 10:848468-850402 gene:Os10g0112850 gene:Os10g0112850
gene:Os10g0113549 0 10:882040-883189 gene:Os10g0113549 gene:Os10g0113549
gene:Os10g0113375 0 10:882040-883238 gene:Os10g0113375 gene:Os10g0113375
gene:Os10g0113000 4.57341 10:866390-868564 gene:Os10g0113000 gene:Os10g0113000
gene:Os10g0113050 5.38668e-07 10:866450-867181 gene:Os10g0113050 gene:Os10g0113050
gene:Os10g0113100 4.64436 10:869490-870947 gene:Os10g0113100 gene:Os10g0113100
gene:Os10g0113201 5.20475e-189 10:869532-870263 gene:Os10g0113201 gene:Os10g0113201
gene:Os10g0114300 0.277697 10:923907-926465 gene:Os10g0114300 gene:Os10g0114400
gene:Os10g0114400 0.0457139 10:926518-930299 gene:Os10g0114400 gene:Os10g0114300
gene:Os10g0115500 0 10:939083-940863 gene:Os10g0114500 gene:Os10g0114500
gene:Os10g0115550 0 10:1000085-1002907 gene:Os10g0115500 gene:Os10g0113900
gene:Os10g0114500 3.83177 10:1005274-1005519 gene:Os10g0115550 gene:Os10g0114101
gene:Os10g0113900 45.6553 10:911556-916911 gene:Os10g0113900 gene:Os10g0115500
gene:Os10g0114101 2.57167e-07 10:911598-913389 gene:Os10g0114101 gene:Os10g0115550
gene:Os10g0114850 0 10:956078-997375 gene:Os10g0114850 gene:Os10g0114850
gene:Os10g0115200 3.73803 10:976506-978286 gene:Os10g0115200 gene:Os10g0115200
gene:Os10g0116000 1.38881 10:1034805-1037595 gene:Os10g0116000 gene:Os10g0116000
gene:Os10g0116800 0 10:1082946-1084984 gene:Os10g0116800 gene:Os10g0116800
gene:Os10g0117400 0 10:1115151-1115715 gene:Os10g0117400 gene:Os10g0117400
gene:Os10g0117000 0.236135 10:1092967-1096873 gene:Os10g0117000 gene:Os10g0116900
gene:Os10g0116600 0 10:1067077-1068007 gene:Os10g0116600 gene:Os10g0116600
gene:Os10g0116701 0 10:1068932-1070239 gene:Os10g0116701 gene:Os10g0116701
gene:Os10g0116650 0 10:1067114-1070159 gene:Os10g0116650 gene:Os10g0116650
gene:Os10g0117800 0.301854 10:1085227-1089511 gene:Os10g0117800 gene:Os10g0117000
gene:Os10g0116900 7.17606 10:1049799-1056908 gene:Os10g0116900 gene:Os10g0118000
gene:Os10g0116200 0.581334 10:1053260-1054241 gene:Os10g0116200 gene:Os10g0116200
gene:Os10g0116300 0.95324 10:1054370-1056101 gene:Os10g0116300 gene:Os10g0116300
gene:Os10g0116400 2.5963 10:1139928-1141433 gene:Os10g0116400 gene:Os10g0116400
gene:Os10g0118000 0.0911949 10:1123933-1131484 gene:Os10g0118000 gene:Os10g0117800
gene:Os10g0118800 4.51369 10:1189828-1190703 gene:Os10g0118800 gene:Os10g0118800
gene:Os10g0118100 2.15048e-09 10:1160414-1163436 gene:Os10g0118100 gene:Os10g0118100
gene:Os10g0118200 0.432344 10:1162916-1164483 gene:Os10g0118200 gene:Os10g0118200
gene:Os10g0119100 1.35691 10:1215203-1215803 gene:Os10g0119100 gene:Os10g0115600
gene:Os10g0119200 0.0459699 10:1223356-1227190 gene:Os10g0119200 gene:Os10g0119100
gene:Os10g0118900 44.5463 10:1007664-1012918 gene:Os10g0118900 gene:Os10g0119200
gene:Os10g0115600 79.4543 10:1193346-1194794 gene:Os10g0115600 gene:Os10g0118900
gene:Os10g0121300 0 10:1355356-1356458 gene:Os10g0121300 gene:Os10g0121300
gene:Os10g0122100 0 10:1412001-1412362 gene:Os10g0120300 gene:Os10g0120300
gene:Os10g0120300 0.597061 10:1308446-1310945 gene:Os10g0122100 gene:Os10g0122100
gene:Os10g0122000 0.619024 10:1405691-1407206 gene:Os10g0122000 gene:Os10g0122600
gene:Os10g0122200 0 10:1447350-1451372 gene:Os10g0122600 gene:Os10g0122000
gene:Os10g0122300 0 10:1431096-1432420 gene:Os10g0122200 gene:Os10g0122200
gene:Os10g0122500 0 10:1431141-1432407 gene:Os10g0122300 gene:Os10g0122300
gene:Os10g0122400 0 10:1444041-1445310 gene:Os10g0119300 gene:Os10g0122500
gene:Os10g0119300 19.2964 10:1444041-1445372 gene:Os10g0122500 gene:Os10g0122400
gene:Os10g0122701 0 10:1234066-1241670 gene:Os10g0122400 gene:Os10g0119300
gene:Os10g0122600 0.284761 10:1479529-1481991 gene:Os10g0122701 gene:Os10g0122701
gene:Os10g0123350 0 10:1498637-1498722 gene:Os10g0123350 gene:Os10g0123200
gene:ENSRNA049468702 0 10:1516783-1516886 gene:ENSRNA049468702 gene:Os10g0123350
gene:Os10g0123200 0.0658005 10:1525511-1526367 gene:Os10g0123900 gene:ENSRNA049468702
gene:Os10g0123900 0 10:1458083-1459409 gene:Os10g0123200 gene:Os10g0123900
gene:Os10g0124000 1.35305 10:1530562-1532176 gene:Os10g0124000 gene:Os10g0124000
gene:Os10g0124200 0 10:1539461-1540349 gene:Os10g0124200 gene:Os10g0124400
gene:Os10g0124400 0.245229 10:1545296-1548037 gene:Os10g0124400 gene:Os10g0124700
gene:Os10g0124700 0 10:1562607-1565335 gene:Os10g0124700 gene:Os10g0124200
gene:Os10g0124500 2.07926 10:1556777-1559803 gene:Os10g0124500 gene:Os10g0124500
gene:Os10g0124900 0.351972 10:1591067-1594054 gene:Os10g0124900 gene:Os10g0124900
gene:Os10g0125300 0.157101 10:1622221-1635958 gene:Os10g0125300 gene:Os10g0125300
gene:Os10g0126000 5.21067 10:1656687-1659249 gene:Os10g0126000 gene:Os10g0125600
gene:Os10g0125600 0.449558 10:1642416-1646902 gene:Os10g0125600 gene:Os10g0125700
gene:Os10g0125700 0.11612 10:1642564-1646770 gene:Os10g0125700 gene:Os10g0126100
gene:Os10g0126100 0 10:1667697-1669820 gene:Os10g0126100 gene:Os10g0126800
gene:Os10g0126800 0 10:1688330-1691224 gene:Os10g0126600 gene:Os10g0126500
gene:Os10g0126500 0.419348 10:1694919-1697854 gene:Os10g0126800 gene:Os10g0126000
gene:Os10g0126600 0.0828645 10:1700331-1702953 gene:Os10g0126500 gene:Os10g0126700
gene:Os10g0126700 0.0967465 10:1681091-1684225 gene:Os10g0126700 gene:Os10g0126600
gene:Os10g0127000 1.98033 10:1711432-1713322 gene:Os10g0127350 gene:Os10g0127350
gene:Os10g0127350 0 10:1726494-1727783 gene:Os10g0127000 gene:Os10g0127000
gene:Os10g0128200 0 10:1755461-1757886 gene:Os10g0128200 gene:Os10g0128200
gene:Os10g0127900 0 10:1766345-1767221 gene:Os10g0128300 gene:Os10g0128300
gene:Os10g0128300 0 10:1743578-1752159 gene:Os10g0127900 gene:Os10g0127900
gene:Os10g0124100 51.0824 10:1729342-1740063 gene:Os10g0127700 gene:Os10g0127700
gene:Os10g0124150 42.188 10:1778490-1779210 gene:Os10g0128700 gene:Os10g0128600
gene:Os10g0127700 12.0843 10:1783117-1783977 gene:Os10g0128900 gene:Os10g0128700
gene:Os10g0128700 0 10:1792145-1793090 gene:Os10g0129200 gene:Os10g0128900
gene:Os10g0128900 0 10:1774785-1777638 gene:Os10g0128600 gene:Os10g0129100
gene:Os10g0129200 0 10:1820225-1820555 gene:Os10g0129100 gene:Os10g0128400
gene:Os10g0128600 0.285899 10:1785223-1788076 gene:Os10g0129732 gene:Os10g0128502
gene:Os10g0129732 0 10:1532799-1536184 gene:Os10g0128400 gene:Os10g0129200
gene:Os10g0129100 0.111692 10:1534241-1536004 gene:Os10g0128502 gene:Os10g0129732
gene:Os10g0128400 6.17245 10:1838773-1839900 gene:Os10g0124100 gene:Os10g0130200
gene:Os10g0128502 18.5043 10:1768445-1771280 gene:Os10g0124150 gene:Os10g0130300
gene:Os10g0130000 0 10:1769239-1769889 gene:Os10g0130200 gene:Os10g0130000
gene:Os10g0130066 0 10:1841751-1842853 gene:Os10g0130300 gene:Os10g0130066
gene:Os10g0130132 0 10:1829317-1834901 gene:Os10g0130000 gene:Os10g0130132
gene:Os10g0130200 0 10:1829367-1830416 gene:Os10g0130066 gene:Os10g0130500
gene:Os10g0130300 0 10:1833728-1834740 gene:Os10g0130132 gene:Os10g0130600
gene:Os10g0130701 0.0336819 10:1884636-1887750 gene:Os10g0130701 gene:Os10g0130800
gene:Os10g0130600 0.31705 10:1871103-1875535 gene:Os10g0130600 gene:Os10g0131100
gene:Os10g0131100 0.144554 10:1905536-1909360 gene:Os10g0131100 gene:Os10g0130701
gene:Os10g0130800 1.66457 10:1932724-1933882 gene:Os10g0130800 gene:Os10g0131200
gene:Os10g0131500 0 10:1890052-1893891 gene:Os10g0131500 gene:Os10g0130900
gene:Os10g0130900 0 10:1913329-1915825 gene:Os10g0131200 gene:Os10g0131000
gene:Os10g0131000 0 10:1897741-1902389 gene:Os10g0130900 gene:Os10g0131500
gene:Os10g0131200 3.76075 10:1897768-1902437 gene:Os10g0131000 gene:Os10g0131550
gene:Os10g0131550 0 10:1858232-1866072 gene:Os10g0130500 gene:Os10g0131701
gene:Os10g0131701 0 10:1938497-1939110 gene:Os10g0131550 gene:Os10g0131750
gene:Os10g0131750 0 10:1942282-1944242 gene:Os10g0131701 gene:Os10g0132400
gene:Os10g0130500 41.3272 10:1948310-1949064 gene:Os10g0131750 gene:Os10g0132300
gene:Os10g0132400 0 10:2010998-2011880 gene:Os10g0132400 gene:Os10g0131800
gene:Os10g0132300 3.90361 10:1998836-1999759 gene:Os10g0132300 gene:Os10g0131850
gene:Os10g0132500 0.137243 10:2018903-2026611 gene:Os10g0132500 gene:Os10g0132500
gene:Os10g0131800 0.759317 10:1949424-1956931 gene:Os10g0131800 gene:Os10g0133100
gene:Os10g0131850 0 10:1952612-1953401 gene:Os10g0131850 gene:Os10g0133500
gene:Os10g0133100 0 10:2059420-2060817 gene:Os10g0133100 gene:Os10g0133800
gene:Os10g0133500 1.2942 10:2087426-2091932 gene:Os10g0133500 gene:Os10g0134033
gene:Os10g0133800 0 10:2107755-2109186 gene:Os10g0133800 gene:Os10g0133600
gene:Os10g0134033 0 10:2118908-2123738 gene:Os10g0134033 gene:Os10g0133133
gene:Os10g0134266 0 10:2136276-2136771 gene:Os10g0133133 gene:Os10g0133166
gene:Os10g0133133 0 10:2062345-2063920 gene:Os10g0133166 gene:Os10g0134266
gene:Os10g0133166 0 10:2062492-2064004 gene:Os10g0134266 gene:Os10g0134800
gene:Os10g0133600 7.4865 10:2099187-2099823 gene:Os10g0133600 gene:Os10g0134900
gene:Os10g0134800 0 10:2143417-2148422 gene:Os10g0134500 gene:Os10g0135100
gene:Os10g0134900 0 10:2144515-2148447 gene:Os10g0134250 gene:Os10g0134700
gene:Os10g0134700 0.653872 10:2157965-2159377 gene:Os10g0134800 gene:Os10g0135200
gene:Os10g0135100 0.497063 10:2163121-2164565 gene:Os10g0134900 gene:Os10g0134500
gene:Os10g0134500 0.11611 10:2151189-2152784 gene:Os10g0134700 gene:Os10g0134250
gene:Os10g0134250 0.231223 10:2169098-2170542 gene:Os10g0135100 gene:Os10g0132700
gene:Os10g0135200 7.09645 10:2178840-2183095 gene:Os10g0135200 gene:Os10g0133000
gene:Os10g0135400 2.99927 10:2192055-2194420 gene:Os10g0132700 gene:Os10g0132901
gene:Os10g0132700 8.97403 10:2196558-2198967 gene:Os10g0133000 gene:Os10g0132800
gene:Os10g0133000 1.8491 10:2044041-2057059 gene:Os10g0132901 gene:Os10g0135500
gene:Os10g0132901 4.59375 10:2057709-2058225 gene:Os10g0132800 gene:Os10g0135400
gene:Os10g0132800 3.24017 10:2055208-2058134 gene:Os10g0135400 gene:Os10g0135250
gene:Os10g0135500 2.60338 10:2051435-2053215 gene:Os10g0135500 gene:Os10g0135300
gene:Os10g0135650 0.166939 10:2208447-2209029 gene:Os10g0135833 gene:Os10g0135650
gene:Os10g0135833 0 10:2220028-2222124 gene:Os10g0135650 gene:Os10g0135833
gene:Os10g0135250 0.844918 10:2211558-2212224 gene:Os10g0135250 gene:Os10g0135700
gene:Os10g0135300 2.84862 10:2185063-2189599 gene:Os10g0135300 gene:Os10g0136100
gene:Os10g0135700 0.619072 10:2185291-2188535 gene:Os10g0135700 gene:Os10g0136150
gene:Os10g0135600 10.4757 10:2201511-2206735 gene:Os10g0135600 gene:Os10g0135600
gene:Os10g0136100 1.35699 10:2226410-2231401 gene:Os10g0136100 gene:Os10g0136450
gene:Os10g0136150 5.59877 10:2239217-2242139 gene:Os10g0136150 gene:Os10g0136200
gene:Os10g0136200 3.0272 10:2252780-2257370 gene:Os10g0136450 gene:Os10g0136400
gene:Os10g0136450 0 10:2243001-2245973 gene:Os10g0136200 gene:Os10g0136500
gene:Os10g0136400 4.44277 10:2249406-2252236 gene:Os10g0136400 gene:Os10g0136625
gene:Os10g0137100 0 10:2312879-2313661 gene:Os10g0137100 gene:Os10g0137100
gene:Os10g0137300 0 10:2317203-2317845 gene:Os10g0137300 gene:Os10g0137300
gene:Os10g0137000 0.969189 10:2296705-2300715 gene:Os10g0137000 gene:Os10g0138000
gene:Os10g0138000 0 10:2350664-2354534 gene:Os10g0138000 gene:Os10g0137000
gene:Os10g0137700 2.80857 10:2337369-2340164 gene:Os10g0137700 gene:Os10g0137700
gene:Os10g0136500 7.20595 10:2257491-2262619 gene:Os10g0136500 gene:Os10g0136800
gene:Os10g0136625 0.0279288 10:2257621-2262486 gene:Os10g0136625 gene:Os10g0136900
gene:Os10g0138300 0 10:2283673-2294325 gene:Os10g0136800 gene:Os10g0136950
gene:Os10g0138600 0 10:2291856-2292441 gene:Os10g0136900 gene:Os10g0138300
gene:Os10g0139300 0 10:2291930-2293020 gene:Os10g0136950 gene:Os10g0138600
gene:Os10g0136800 0 10:2374614-2378634 gene:Os10g0138300 gene:Os10g0139300
gene:Os10g0136900 0.260302 10:2386144-2387780 gene:Os10g0138600 gene:Os10g0139600
gene:Os10g0136950 0.39559 10:2422072-2426565 gene:Os10g0139300 gene:Os10g0139500
gene:Os10g0139500 1.02557 10:2438828-2440205 gene:Os10g0139500 gene:Os10g0139700
gene:Os10g0139600 0.76356 10:2445677-2447981 gene:Os10g0139600 gene:Os10g0138100
gene:Os10g0139700 7.63417 10:2453933-2455722 gene:Os10g0139700 gene:Os10g0138150
gene:Os10g0138100 7.37741 10:2358852-2368717 gene:Os10g0138100 gene:Os10g0140900
gene:Os10g0138150 1.18781 10:2362517-2363430 gene:Os10g0138150 gene:Os10g0140300
gene:Os10g0140300 0.147886 10:2492587-2496864 gene:Os10g0140300 gene:Os10g0141300
gene:Os10g0140900 0 10:2510774-2511357 gene:Os10g0140900 gene:Os10g0141400
gene:Os10g0141300 0 10:2523970-2524453 gene:Os10g0141300 gene:Os10g0140700
gene:Os10g0141400 0.0835228 10:2528895-2531384 gene:Os10g0141400 gene:Os10g0141050
gene:Os10g0141500 0.127258 10:2542984-2544603 gene:Os10g0141500 gene:Os10g0141200
gene:Os10g0141600 0.545564 10:2549381-2551501 gene:Os10g0140700 gene:Os10g0141500
gene:Os10g0140700 15.7994 10:2507001-2508368 gene:Os10g0141600 gene:Os10g0141600
gene:Os10g0141050 0 10:2517937-2519418 gene:Os10g0141050 gene:Os10g0141700
gene:Os10g0141200 0 10:2517964-2520206 gene:Os10g0141200 gene:Os10g0141900
gene:Os10g0141700 4.15919 10:2553978-2557419 gene:Os10g0141700 gene:Os10g0140200
gene:Os10g0141900 2.70351 10:2558841-2564272 gene:Os10g0141900 gene:Os10g0142301
gene:Os10g0142301 0 10:2572702-2573795 gene:Os10g0142301 gene:Os10g0142500
gene:Os10g0142500 2.46824 10:2587371-2588664 gene:Os10g0142500 gene:Os10g0143200
gene:Os10g0143200 0 10:2619497-2619929 gene:Os10g0143200 gene:Os10g0142900
gene:Os10g0143500 0 10:2614801-2618660 gene:Os10g0142900 gene:Os10g0142100
gene:Os10g0142100 20.1738 10:2567514-2572053 gene:Os10g0142100 gene:Os10g0142600
gene:Os10g0142900 1.13978 10:2477208-2489739 gene:Os10g0142600 gene:Os10g0142700
gene:Os10g0142600 1.08993 10:2594664-2596299 gene:Os10g0142700 gene:Os10g0143800
gene:Os10g0142700 2.12554e-07 10:2594712-2596911 gene:Os10g0140200 gene:Os10g0144000
gene:Os10g0143800 0 10:2632828-2633427 gene:Os10g0143800 gene:Os10g0143500
gene:Os10g0144000 0 10:2652630-2659894 gene:Os10g0143500 gene:Os10g0144800
gene:Os10g0143866 0 10:2667064-2667466 gene:Os10g0144000 gene:Os10g0144700
gene:Os10g0143932 0 10:2662310-2665288 gene:Os10g0143866 gene:Os10g0145000
gene:Os10g0140200 40.3198 10:2662379-2664228 gene:Os10g0143932 gene:Os10g0143866
gene:Os10g0144800 0 10:2715874-2718897 gene:Os10g0144800 gene:Os10g0143932
gene:Os10g0145000 0 10:2731735-2734309 gene:Os10g0145000 gene:Os10g0145200
gene:Os10g0147250 0 10:2837354-2839946 gene:Os10g0147250 gene:Os10g0145100
gene:Os10g0145200 0.820824 10:2737042-2741865 gene:Os10g0145200 gene:Os10g0147250
gene:Os10g0145100 1.9148 10:2743359-2748402 gene:Os10g0145100 gene:Os10g0146200
gene:Os10g0146200 0 10:2709162-2711992 gene:Os10g0146200 gene:Os10g0146601
gene:Os10g0146601 0 10:2794634-2796332 gene:Os10g0146601 gene:Os10g0146901
gene:Os10g0146901 0.148733 10:2795560-2796325 gene:Os10g0144700 gene:Os10g0147200
gene:Os10g0147200 0.138441 10:2829207-2830058 gene:Os10g0146901 gene:Os10g0147400
gene:Os10g0147400 0 10:2829928-2831150 gene:Os10g0147200 gene:Os10g0147566
gene:Os10g0147566 0 10:2843302-2845284 gene:Os10g0147300 gene:Os10g0147300
gene:Os10g0147300 24.7004 10:2849619-2855809 gene:Os10g0147400 gene:Os10g0148100
gene:Os10g0148100 0 10:2850078-2855639 gene:Os10g0147566 gene:Os10g0148700
gene:Os10g0144700 76.3841 10:2897687-2899059 gene:Os10g0148100 gene:Os10g0148400
gene:Os10g0148700 0 10:2921765-2923678 gene:Os10g0148700 gene:Os10g0149000
gene:Os10g0148400 3.94546 10:2912900-2914656 gene:Os10g0148400 gene:Os10g0148800
gene:Os10g0149000 0 10:2942139-2942901 gene:Os10g0149000 gene:Os10g0149100
gene:Os10g0149100 0 10:2950256-2951031 gene:Os10g0149100 gene:Os10g0149200
gene:Os10g0149200 0 10:2958891-2960029 gene:Os10g0149200 gene:Os10g0149400
gene:Os10g0148800 2.38778 10:2925417-2934130 gene:Os10g0148800 gene:Os10g0147900
gene:Os10g0147900 7.73611 10:2885293-2889781 gene:Os10g0147900 gene:Os10g0148000
gene:Os10g0148000 1.20467 10:2885468-2886579 gene:Os10g0148000 gene:Os10g0149700
gene:Os10g0149400 0 10:2966919-2967640 gene:Os10g0149400 gene:Os10g0149800
