tracking_id FPKM locus gene_id tracking_id
gene:Os08g0361000 1.63697 8:16593209-16596198 gene:Os08g0360300 gene:Os08g0360800
gene:Os08g0361300 0 8:16626924-16633250 gene:Os08g0361000 gene:Os08g0360300
gene:Os08g0363000 2.73225 8:16797592-16800891 gene:Os08g0361300 gene:Os08g0361000
gene:Os08g0364400 0 8:16852231-16852639 gene:Os08g0360100 gene:Os08g0361300
gene:Os08g0363800 3.01942 8:16582650-16586421 gene:Os08g0360150 gene:Os08g0363000
gene:Os08g0363900 0.0857259 8:16583181-16586385 gene:Os08g0363000 gene:Os08g0363900
gene:Os08g0364100 0.306721 8:16868214-16870806 gene:Os08g0363800 gene:Os08g0364100
gene:Os08g0360100 24.7089 8:16836125-16837977 gene:Os08g0364100 gene:Os08g0363800
gene:Os08g0360150 0.443401 8:16538475-16542699 gene:Os08g0364400 gene:Os08g0364400
gene:Os08g0364500 0.71047 8:16811698-16814911 gene:Os08g0363200 gene:Os08g0364500
gene:Os08g0363200 6.37932 8:16845950-16849354 gene:Os08g0363900 gene:Os08g0363200
gene:Os08g0359000 209.084 8:16873015-16873844 gene:Os08g0364500 gene:Os08g0365800
gene:Os08g0365500 0.0387955 8:16919055-16920093 gene:Os08g0365500 gene:Os08g0365500
gene:Os08g0364900 8.07106 8:16939932-16941786 gene:Os08g0365800 gene:Os08g0364900
gene:Os08g0365800 0.126482 8:16892348-16896395 gene:Os08g0364900 gene:Os08g0365900
gene:Os08g0365900 1.29748 8:16946484-16959993 gene:Os08g0365900 gene:Os08g0359000
gene:Os08g0367300 0.0358816 8:17097357-17110731 gene:Os08g0367625 gene:Os08g0367400
gene:Os08g0367625 0 8:17116560-17121280 gene:Os08g0367300 gene:Os08g0367625
gene:Os08g0367850 0 8:17060222-17065855 gene:Os08g0367850 gene:Os08g0367850
gene:Os08g0366200 4.66726 8:16988500-16991352 gene:Os08g0366200 gene:Os08g0367300
gene:Os08g0367400 1.01895 8:17074830-17077208 gene:Os08g0367400 gene:Os08g0366200
gene:Os08g0368000 0.288147 8:17121809-17127723 gene:Os08g0368000 gene:Os08g0368000
gene:Os08g0368166 4.17739e-08 8:17122108-17126452 gene:Os08g0368166 gene:Os08g0368166
gene:Os08g0368333 0.062225 8:17196096-17196145 gene:Os08g0368333 gene:Os08g0368333
gene:Os08g0369066 0 8:17136398-17138576 gene:Os08g0369066 gene:Os08g0369066
gene:Os08g0369132 0 8:17196260-17196341 gene:Os08g0369132 gene:Os08g0369132
gene:Os08g0369200 0.507811 8:17199309-17203078 gene:Os08g0369200 gene:Os08g0369200
gene:Os08g0369300 5.32864 8:17204993-17206945 gene:Os08g0369300 gene:Os08g0369300
gene:Os08g0368777 0.0236165 8:17191622-17195558 gene:Os08g0368777 gene:Os08g0368777
gene:Os08g0369000 1.00791 8:17193678-17195863 gene:Os08g0369000 gene:Os08g0369000
gene:Os08g0369600 4.43939 8:17228973-17235520 gene:Os08g0369400 gene:Os08g0369600
gene:Os08g0369800 0 8:17217592-17221237 gene:ENSRNA049470508 gene:Os08g0369800
gene:Os08g0369400 3.16439 8:17225170-17228033 gene:Os08g0369600 gene:Os08g0369400
gene:ENSRNA049470508 0 8:17338751-17351892 gene:Os08g0369800 gene:ENSRNA049470508
gene:Os08g0369700 5.14775 8:17211331-17213193 gene:Os08g0369700 gene:Os08g0369700
gene:Os08g0371608 0 8:17213101-17213248 gene:Os08g0371608 gene:Os08g0371608
gene:Os08g0372166 0 8:17299387-17323234 gene:Os08g0371200 gene:Os08g0372166
gene:Os08g0372401 0 8:17383732-17387736 gene:Os08g0372166 gene:Os08g0372401
gene:Os08g0366000 122 8:17407408-17410213 gene:Os08g0372401 gene:Os08g0372700
gene:Os08g0366050 9.74776e-34 8:17427397-17431448 gene:Os08g0372700 gene:Os08g0371200
gene:Os08g0372700 0 8:17470307-17471234 gene:Os08g0373000 gene:Os08g0366100
gene:Os08g0372900 0 8:17451963-17455703 gene:Os08g0372900 gene:Os08g0372900
gene:Os08g0371200 86.7781 8:17439594-17443724 gene:Os08g0373400 gene:Os08g0373400
gene:Os08g0373000 0.305599 8:17505611-17506537 gene:Os08g0373900 gene:Os08g0373000
gene:Os08g0373400 0 8:17510751-17511689 gene:Os08g0374000 gene:Os08g0373900
gene:Os08g0373900 0 8:17538430-17540906 gene:Os08g0366100 gene:Os08g0374000
gene:Os08g0374000 17.6078 8:17538467-17540910 gene:Os08g0366000 gene:Os08g0374600
gene:Os08g0366100 446.356 8:17558609-17559521 gene:Os08g0366050 gene:Os08g0374701
gene:Os08g0374600 0 8:17559579-17560192 gene:Os08g0374100 gene:Os08g0374400
gene:Os08g0374701 0.391071 8:17518378-17523078 gene:Os08g0374701 gene:Os08g0374500
gene:Os08g0374400 0.0989099 8:17513035-17516058 gene:Os08g0374600 gene:Os08g0374200
gene:Os08g0374500 0 8:16982278-16985259 gene:Os08g0374400 gene:Os08g0374100
gene:Os08g0374200 15.5447 8:17613570-17614371 gene:Os08g0374500 gene:Os08g0366000
gene:Os08g0374100 61.866 8:17617873-17618498 gene:Os08g0374200 gene:Os08g0366050
gene:Os08g0375500 0 8:17625213-17625942 gene:Os08g0375500 gene:Os08g0375500
gene:Os08g0374900 3.22214 8:17581064-17583130 gene:Os08g0375700 gene:Os08g0375700
gene:Os08g0375700 0 8:17628704-17631108 gene:Os08g0374900 gene:Os08g0374900
gene:Os08g0375400 4.4248 8:17634788-17639334 gene:Os08g0375400 gene:Os08g0375400
gene:Os08g0375800 0.385013 8:17639418-17640296 gene:Os08g0375800 gene:Os08g0375800
gene:Os08g0376100 0.19152 8:17663616-17664970 gene:Os08g0376100 gene:Os08g0376100
gene:Os08g0375900 3.78482 8:17665975-17666521 gene:Os08g0375900 gene:Os08g0375900
gene:Os08g0376500 0 8:17672833-17674381 gene:Os08g0376200 gene:Os08g0376500
gene:Os08g0376550 0 8:17643567-17646632 gene:Os08g0376500 gene:Os08g0376550
gene:Os08g0376600 0 8:17650557-17653886 gene:Os08g0376550 gene:Os08g0376600
gene:Os08g0376200 1.29289 8:17650896-17651200 gene:Os08g0376600 gene:Os08g0376700
gene:Os08g0376700 0 8:17677909-17678691 gene:Os08g0376700 gene:Os08g0376200
gene:Os08g0376900 0 8:17685536-17686015 gene:Os08g0376900 gene:Os08g0376900
gene:Os08g0376300 0.277405 8:17699203-17703636 gene:Os08g0376300 gene:Os08g0376300
gene:Os08g0376400 0 8:17709591-17714623 gene:Os08g0376400 gene:Os08g0376400
gene:Os08g0377100 0 8:17714142-17714938 gene:Os08g0374800 gene:Os08g0377100
gene:Os08g0374800 59.1191 8:17766038-17770910 gene:Os08g0377100 gene:Os08g0377150
gene:Os08g0377150 0 8:17767754-17768407 gene:Os08g0377150 gene:Os08g0377200
gene:Os08g0377200 0 8:17730092-17734809 gene:Os08g0377200 gene:Os08g0378900
gene:Os08g0378250 0 8:17730431-17731885 gene:Os08g0378250 gene:Os08g0378800
gene:Os08g0378300 0 8:17570085-17576402 gene:Os08g0378300 gene:Os08g0378250
gene:Os08g0377400 6.40167 8:17781849-17782841 gene:Os08g0377400 gene:Os08g0378300
gene:Os08g0377500 1.58285 8:17782006-17783026 gene:Os08g0377500 gene:Os08g0379000
gene:Os08g0378800 7.04382 8:17814499-17817621 gene:Os08g0378800 gene:Os08g0378000
gene:Os08g0378000 4.07632 8:17818456-17820510 gene:Os08g0378000 gene:Os08g0378100
gene:Os08g0378100 0.454504 8:17822366-17838135 gene:Os08g0378100 gene:Os08g0377400
gene:Os08g0378900 10.444 8:17849522-17850843 gene:Os08g0378900 gene:Os08g0377500
gene:Os08g0379000 3.55401 8:17904214-17906771 gene:Os08g0379000 gene:Os08g0374800
gene:Os08g0379200 9.00384 8:16964710-16970563 gene:Os08g0379200 gene:Os08g0379200
gene:Os08g0380100 0.203171 8:16965033-16970256 gene:Os08g0380100 gene:Os08g0380100
gene:Os08g0382600 0 8:18025868-18026602 gene:Os08g0382600 gene:Os08g0382600
gene:Os08g0382800 1.04415 8:18027777-18029413 gene:Os08g0382800 gene:Os08g0382800
gene:Os08g0383250 0.61369 8:18029591-18031385 gene:Os08g0383250 gene:Os08g0383250
gene:Os08g0383800 0 8:18093396-18095760 gene:Os08g0383800 gene:Os08g0383800
gene:Os08g0384000 2.7401 8:18098754-18102910 gene:Os08g0384000 gene:Os08g0384000
gene:Os08g0383700 18.8485 8:17851903-17857725 gene:Os08g0382400 gene:Os08g0384100
gene:Os08g0383750 13.8932 8:17855679-17857615 gene:Os08g0382500 gene:Os08g0384700
gene:Os08g0384500 3.11605 8:18020080-18023911 gene:Os08g0383700 gene:Os08g0384500
gene:Os08g0384700 0.790916 8:18021342-18021464 gene:Os08g0383750 gene:Os08g0383700
gene:Os08g0384100 38.5279 8:18087568-18091980 gene:Os08g0384100 gene:Os08g0383750
gene:Os08g0384900 8.91305 8:18091074-18091632 gene:Os08g0379300 gene:Os08g0384900
gene:Os08g0385650 0 8:18103271-18108359 gene:Os08g0379400 gene:Os08g0382400
gene:Os08g0385775 0 8:18146415-18149369 gene:Os08g0384700 gene:Os08g0382500
gene:Os08g0385000 51.0847 8:18156706-18160976 gene:Os08g0384500 gene:Os08g0385650
gene:Os08g0385400 2.74783 8:18185541-18185967 gene:Os08g0384900 gene:Os08g0385775
gene:Os08g0382400 192.702 8:18188619-18188766 gene:Os08g0385000 gene:Os08g0385400
gene:Os08g0382500 1.41202e-162 8:18161141-18161597 gene:Os08g0385650 gene:Os08g0385000
gene:Os08g0386125 0 8:18168728-18172195 gene:Os08g0385775 gene:Os08g0386125
gene:Os08g0386200 1.93864 8:18200652-18200884 gene:Os08g0385400 gene:Os08g0385900
gene:Os08g0385900 15.3123 8:18220043-18221513 gene:Os08g0386125 gene:Os08g0386200
gene:Os08g0386300 9.83878 8:18189405-18195703 gene:Os08g0385900 gene:Os08g0386300
gene:Os08g0386700 10.1701 8:18221714-18224014 gene:Os08g0386200 gene:Os08g0386700
gene:Os08g0387050 0.0611897 8:18128557-18132719 gene:Os08g0386300 gene:Os08g0379300
gene:Os08g0387300 0 8:18243581-18249438 gene:Os08g0386700 gene:Os08g0379400
gene:Os08g0387200 1.79126 8:18299460-18299571 gene:Os08g0387050 gene:Os08g0387050
gene:Os08g0386900 22.2316 8:18291873-18299136 gene:Os08g0387300 gene:Os08g0387300
gene:Os08g0387400 0.914813 8:18277580-18280448 gene:Os08g0387200 gene:Os08g0387200
gene:Os08g0387450 1.44432 8:18266805-18269441 gene:Os08g0386900 gene:Os08g0386900
gene:Os08g0386800 41.9911 8:18305365-18309363 gene:Os08g0387400 gene:Os08g0387400
gene:Os08g0387600 0 8:18305565-18309107 gene:Os08g0387450 gene:Os08g0387450
gene:Os08g0379300 26.0567 8:18313965-18314275 gene:Os08g0386800 gene:Os08g0387600
gene:Os08g0379400 323.378 8:18370511-18370584 gene:Os08g0387600 gene:ENSRNA049445231
gene:ENSRNA049445231 0 8:18345864-18359037 gene:ENSRNA049445231 gene:Os08g0389300
gene:Os08g0389300 0 8:18309596-18312142 gene:Os08g0389300 gene:Os08g0388300
gene:Os08g0388300 0.784709 8:18371707-18379608 gene:Os08g0389601 gene:Os08g0388900
gene:Os08g0388900 0 8:18374845-18374918 gene:Os08g0388300 gene:ENSRNA049445225
gene:ENSRNA049445225 0 8:18319097-18329913 gene:Os08g0388900 gene:Os08g0387700
gene:Os08g0387700 0.954568 8:18327182-18327959 gene:ENSRNA049445225 gene:Os08g0388150
gene:Os08g0388150 0 8:18398360-18407618 gene:Os08g0387500 gene:Os08g0389601
gene:Os08g0387500 50.1395 8:18449765-18450279 gene:Os08g0387700 gene:Os08g0387500
gene:Os08g0389601 2.45919 8:18251996-18257508 gene:Os08g0388150 gene:Os08g0386800
gene:Os08g0390100 1.01552 8:18452697-18458055 gene:Os08g0389700 gene:Os08g0390600
gene:Os08g0390600 0.105099 8:18500157-18500663 gene:Os08g0390200 gene:Os08g0390100
gene:Os08g0390200 1.66357 8:18480941-18486765 gene:Os08g0390100 gene:Os08g0390200
gene:Os08g0391300 1.5457 8:18491787-18493260 gene:Os08g0390600 gene:Os08g0391300
gene:Os08g0390700 0 8:18527570-18530505 gene:Os08g0391300 gene:Os08g0390700
gene:Os08g0391000 0 8:18568970-18570352 gene:Os08g0392100 gene:Os08g0391000
gene:Os08g0391700 2.99048e-06 8:18508781-18509318 gene:Os08g0390700 gene:Os08g0391700
gene:Os08g0391800 1.66673 8:18509098-18510110 gene:Os08g0391000 gene:Os08g0391800
gene:Os08g0392100 3.66481 8:18542459-18547920 gene:Os08g0391700 gene:Os08g0392700
gene:Os08g0392201 0 8:18542553-18543631 gene:Os08g0391800 gene:Os08g0392201
gene:Os08g0392300 0 8:18616188-18616938 gene:Os08g0390000 gene:Os08g0392300
gene:Os08g0393150 0 8:18474190-18480781 gene:Os08g0392201 gene:Os08g0392100
gene:Os08g0390000 19.3729 8:18620061-18621478 gene:Os08g0392300 gene:Os08g0392500
gene:Os08g0392500 0.119306 8:18591251-18601996 gene:Os08g0393150 gene:Os08g0390000
gene:Os08g0392700 0.353502 8:18680130-18681463 gene:Os08g0392500 gene:Os08g0393150
gene:Os08g0393600 0.815054 8:18676000-18678475 gene:Os08g0392700 gene:Os08g0393600
gene:Os08g0393700 0.030943 8:18581665-18583487 gene:Os08g0393700 gene:Os08g0393700
gene:Os08g0394700 0 8:18581666-18583904 gene:Os08g0393600 gene:Os08g0394700
gene:Os08g0393900 3.12143 8:18729684-18730477 gene:Os08g0393900 gene:Os08g0393900
gene:Os08g0394000 10.262 8:18685903-18686544 gene:Os08g0394700 gene:Os08g0394000
gene:Os08g0395800 0.0203672 8:18691680-18692439 gene:Os08g0394000 gene:Os08g0389700
gene:Os08g0395700 0.245308 8:18776802-18778740 gene:Os08g0395300 gene:Os08g0396401
gene:Os08g0396401 0 8:18837445-18840202 gene:Os08g0395800 gene:Os08g0395300
gene:Os08g0395300 20.7112 8:18770026-18771421 gene:Os08g0395700 gene:Os08g0395800
gene:Os08g0396200 3.69791 8:18758477-18760304 gene:Os08g0395400 gene:Os08g0395700
gene:Os08g0396500 3.06412 8:18821264-18821963 gene:Os08g0395500 gene:Os08g0396200
gene:Os08g0395400 0.0122793 8:18849615-18852819 gene:Os08g0396401 gene:Os08g0395400
gene:Os08g0395500 1.57779 8:18763648-18766570 gene:Os08g0396200 gene:Os08g0395500
gene:Os08g0397800 0.22708 8:18765295-18768060 gene:Os08g0396500 gene:Os08g0396500
gene:Os08g0398350 0 8:18950430-18951201 gene:Os08g0397800 gene:Os08g0397800
gene:Os08g0398300 0.14122 8:19002462-19007607 gene:Os08g0396700 gene:Os08g0398300
gene:Os08g0389700 167.564 8:18993291-18998956 gene:Os08g0397250 gene:Os08g0396700
gene:Os08g0396700 4.16126 8:18876519-18892312 gene:Os08g0398300 gene:Os08g0397250
gene:Os08g0397250 4.4756 8:18889327-18891233 gene:Os08g0398350 gene:Os08g0398350
gene:Os08g0397900 38.0414 8:19017248-19018458 gene:Os08g0397900 gene:Os08g0398500
gene:Os08g0398000 3.49239 8:19033699-19034584 gene:Os08g0398000 gene:Os08g0399050
gene:Os08g0398500 0 8:19043857-19046476 gene:Os08g0398500 gene:Os08g0399300
gene:Os08g0399050 0 8:19085975-19089497 gene:Os08g0398400 gene:Os08g0400200
gene:Os08g0399300 0.134949 8:19059685-19065902 gene:Os08g0398450 gene:Os08g0399600
gene:Os08g0399600 1.5431 8:19011904-19015935 gene:Os08g0399050 gene:Os08g0399900
gene:Os08g0398400 39.3429 8:19015235-19015608 gene:Os08g0399300 gene:Os08g0400000
gene:Os08g0398450 4.6323 8:18956802-18961096 gene:Os08g0399600 gene:Os08g0398400
gene:Os08g0400200 1.76001 8:18960125-18966328 gene:Os08g0400200 gene:Os08g0398450
gene:Os08g0399900 2.03247e-07 8:19070539-19072038 gene:Os08g0399900 gene:Os08g0397900
gene:Os08g0400000 0.128421 8:19071028-19076378 gene:Os08g0400000 gene:Os08g0398000
gene:Os08g0400800 0.253323 8:19021816-19031571 gene:Os08g0398700 gene:Os08g0398700
gene:Os08g0400300 6.69855 8:19031550-19033254 gene:Os08g0398800 gene:Os08g0398800
gene:Os08g0401100 0.15525 8:19094905-19098835 gene:Os08g0401200 gene:Os08g0400300
gene:Os08g0398700 7.66305 8:19124596-19127727 gene:Os08g0400300 gene:Os08g0401200
gene:Os08g0398800 3.14058 8:19142777-19143445 gene:Os08g0401500 gene:Os08g0400800
gene:Os08g0401200 0 8:19157205-19161819 gene:Os08g0400800 gene:Os08g0401100
gene:Os08g0402001 0 8:19173523-19180857 gene:Os08g0401800 gene:Os08g0401500
gene:Os08g0402100 0 8:19139674-19142676 gene:Os08g0401100 gene:Os08g0402001
gene:Os08g0402500 0 8:19185599-19186253 gene:Os08g0402001 gene:Os08g0402100
gene:Os08g0401800 0.0145708 8:19190879-19192397 gene:Os08g0402100 gene:Os08g0401800
gene:Os08g0401500 0.204761 8:19237204-19237275 gene:Os08g0402500 gene:Os08g0402500
gene:Os08g0402600 0.898433 8:19206650-19207802 gene:ENSRNA049444901 gene:ENSRNA049444901
gene:Os08g0402700 0.150007 8:19281245-19283397 gene:Os08g0402600 gene:Os08g0402600
gene:Os08g0402800 0 8:19215828-19217807 gene:Os08g0403733 gene:Os08g0402700
gene:ENSRNA049444901 0 8:19292961-19294910 gene:Os08g0403300 gene:Os08g0402800
gene:Os08g0403733 0 8:19244408-19245490 gene:Os08g0404000 gene:Os08g0403733
gene:Os08g0404000 0.0141102 8:19220445-19224534 gene:Os08g0402700 gene:Os08g0403300
gene:Os08g0403300 5.80061 8:19222063-19227521 gene:Os08g0402800 gene:Os08g0404000
gene:Os08g0404200 16.3859 8:19302623-19305527 gene:Os08g0404200 gene:Os08g0404200
gene:Os08g0404350 1.74657 8:19314777-19315440 gene:Os08g0404350 gene:Os08g0404350
gene:Os08g0404700 0 8:19334991-19339586 gene:Os08g0404700 gene:Os08g0404700
gene:Os08g0404500 0 8:19317163-19318218 gene:Os08g0404900 gene:Os08g0404900
gene:Os08g0404900 0 8:19307391-19310989 gene:Os08g0404400 gene:Os08g0404400
gene:Os08g0404400 1.14086 8:19325135-19326185 gene:ENSRNA049470525 gene:ENSRNA049470525
gene:ENSRNA049470525 0 8:19382951-19386574 gene:Os08g0404500 gene:Os08g0404500
gene:Os08g0405700 1.71935 8:19393219-19393400 gene:Os08g0405700 gene:Os08g0405700
gene:Os08g0404300 21.0134 8:19340471-19341332 gene:Os08g0404300 gene:Os08g0404300
gene:Os08g0406150 3.80521 8:19427443-19428059 gene:Os08g0406150 gene:Os08g0406150
gene:Os08g0406500 0 8:19441251-19442644 gene:Os08g0406500 gene:Os08g0406500
gene:Os08g0406600 0 8:19446648-19447369 gene:Os08g0406600 gene:Os08g0406600
gene:Os08g0406900 0 8:19450486-19452370 gene:Os08g0406700 gene:Os08g0406700
gene:Os08g0406700 0.124327 8:19436057-19437470 gene:Os08g0406900 gene:Os08g0406900
gene:Os08g0407101 0 8:19460657-19460753 gene:Os08g0407101 gene:Os08g0407101
gene:Os08g0407000 6.18061 8:19456435-19460442 gene:Os08g0407000 gene:Os08g0407000
gene:Os08g0406400 129.08 8:19475050-19475133 gene:Os08g0406400 gene:Os08g0406400
gene:Os08g0406450 0.331096 8:19490441-19491638 gene:Os08g0406450 gene:Os08g0406450
gene:Os08g0407400 0 8:19463942-19469181 gene:Os08g0407400 gene:Os08g0407400
gene:Os08g0408300 2.227 8:19430806-19432690 gene:Os08g0407600 gene:Os08g0408300
gene:Os08g0407600 75.6559 8:19430985-19432068 gene:Os08g0407200 gene:Os08g0408200
gene:Os08g0407200 54.2 8:19532161-19533149 gene:Os08g0408300 gene:Os08g0407600
gene:Os08g0408200 14.7007 8:19547327-19548978 gene:Os08g0408200 gene:Os08g0407200
gene:Os08g0408500 10.6934 8:19610457-19612119 gene:Os08g0408500 gene:Os08g0408500
gene:Os08g0409500 0.0445933 8:19632713-19635614 gene:Os08g0409500 gene:Os08g0409500
gene:Os08g0409900 0.391404 8:19641845-19645012 gene:Os08g0409900 gene:Os08g0410266
gene:Os08g0410266 0.18128 8:19661983-19663477 gene:Os08g0410266 gene:Os08g0409900
gene:Os08g0411000 0 8:19647161-19648087 gene:Os08g0411000 gene:Os08g0411000
gene:Os08g0410900 0 8:19647724-19649962 gene:Os08g0410900 gene:Os08g0410900
gene:Os08g0410950 0.0720456 8:19657492-19661886 gene:Os08g0410950 gene:Os08g0410950
gene:Os08g0410350 0.136104 8:19657860-19659417 gene:Os08g0410350 gene:Os08g0410350
gene:Os08g0410500 3.28743 8:19522107-19528779 gene:Os08g0410500 gene:Os08g0410500
gene:Os08g0411500 0.498624 8:19578771-19582453 gene:Os08g0409100 gene:Os08g0411500
gene:Os08g0411900 1.25068 8:19580017-19580200 gene:Os08g0409233 gene:Os08g0411900
gene:Os08g0412100 0.822601 8:19693447-19698092 gene:Os08g0411500 gene:Os08g0411250
gene:Os08g0411250 0.304509 8:19703901-19707972 gene:Os08g0411250 gene:Os08g0411300
gene:Os08g0411300 1.52173 8:19715536-19719676 gene:Os08g0411300 gene:Os08g0412100
gene:Os08g0409100 73.7449 8:19683210-19685087 gene:Os08g0411900 gene:Os08g0411800
gene:Os08g0409233 0 8:19683373-19684822 gene:Os08g0412100 gene:Os08g0411850
gene:Os08g0411800 1.23556 8:19699179-19703231 gene:Os08g0411800 gene:Os08g0411200
gene:Os08g0411850 2.48892 8:19701778-19702345 gene:Os08g0411850 gene:Os08g0412200
gene:Os08g0411200 36.6728 8:19672757-19676628 gene:Os08g0411200 gene:Os08g0412500
gene:Os08g0412200 25.5563 8:19721382-19725995 gene:Os08g0412200 gene:Os08g0412800
gene:Os08g0412500 1.57939 8:19735720-19738994 gene:Os08g0412500 gene:Os08g0413100
gene:Os08g0412401 17.9509 8:19730275-19733253 gene:Os08g0412401 gene:Os08g0412700
gene:Os08g0412700 0 8:19739822-19744499 gene:Os08g0413100 gene:Os08g0412600
gene:Os08g0412800 0 8:19766165-19767472 gene:Os08g0413200 gene:Os08g0412401
gene:Os08g0413100 0 8:19762997-19764245 gene:Os08g0412700 gene:Os08g0413000
gene:Os08g0413200 0 8:19756800-19760802 gene:Os08g0412800 gene:Os08g0413050
gene:Os08g0412600 3.44333 8:19757471-19760753 gene:Os08g0412600 gene:Os08g0409100
gene:Os08g0413000 0 8:19745572-19747063 gene:Os08g0413000 gene:Os08g0409233
gene:Os08g0413050 0 8:19747441-19748835 gene:Os08g0413050 gene:Os08g0413200
gene:Os08g0414000 0 8:19787546-19790341 gene:Os08g0414000 gene:Os08g0414000
gene:Os08g0413850 1.23821 8:19796448-19801162 gene:Os08g0414200 gene:Os08g0414200
gene:Os08g0414200 0.0519216 8:19777631-19779296 gene:Os08g0413850 gene:Os08g0413850
gene:Os08g0413500 26.4767 8:19775405-19776629 gene:Os08g0413500 gene:Os08g0413500
gene:Os08g0414500 0 8:19804131-19808750 gene:Os08g0414500 gene:Os08g0414500
gene:Os08g0414600 1.76317 8:19854314-19854635 gene:Os08g0414300 gene:Os08g0414600
gene:Os08g0414900 0.489591 8:19814566-19815027 gene:Os08g0414600 gene:Os08g0414700
gene:Os08g0414300 3.85254 8:19826774-19829667 gene:Os08g0415400 gene:Os08g0414300
gene:Os08g0414700 0.798663 8:19843566-19844028 gene:Os08g0414900 gene:Os08g0415400
gene:Os08g0415400 0 8:19830424-19836080 gene:Os08g0414700 gene:Os08g0414900
gene:Os08g0415600 0 8:19875347-19881382 gene:Os08g0415600 gene:Os08g0415600
gene:Os08g0415900 0 8:19881333-19881981 gene:Os08g0415900 gene:Os08g0415900
gene:Os08g0416066 0 8:19892661-19892851 gene:Os08g0416066 gene:Os08g0416066
gene:Os08g0416250 0.421752 8:19909343-19909848 gene:Os08g0416250 gene:Os08g0416250
gene:Os08g0416100 4.95273 8:19884019-19888355 gene:Os08g0416000 gene:Os08g0416100
gene:Os08g0416000 25.1661 8:19888057-19892156 gene:Os08g0416033 gene:Os08g0416000
gene:Os08g0416033 0 8:19898591-19907743 gene:Os08g0416100 gene:Os08g0416033
gene:Os08g0417000 0.355504 8:19928661-19929233 gene:Os08g0417000 gene:Os08g0416400
gene:Os08g0418600 0 8:19950691-19952388 gene:Os08g0416900 gene:Os08g0418600
gene:Os08g0416900 3.9942 8:20021116-20022817 gene:Os08g0418600 gene:Os08g0419000
gene:Os08g0419000 0 8:20032117-20033171 gene:Os08g0419000 gene:Os08g0417000
gene:Os08g0419100 0 8:19937094-19940521 gene:Os08g0419100 gene:Os08g0419100
gene:Os08g0416400 92.1021 8:20038820-20041204 gene:Os08g0417100 gene:Os08g0419200
gene:Os08g0417100 4.56442 8:19954824-19956227 gene:Os08g0416800 gene:Os08g0416900
gene:Os08g0416800 218.694 8:20046951-20047128 gene:Os08g0416400 gene:Os08g0417100
gene:Os08g0419200 0 8:20073300-20076746 gene:Os08g0419200 gene:Os08g0419600
gene:Os08g0419600 0 8:20129905-20133667 gene:Os08g0419600 gene:Os08g0420600
gene:Os08g0420650 0 8:20140851-20141173 gene:Os08g0420600 gene:Os08g0420650
gene:Os08g0420600 0.0171439 8:20149587-20150958 gene:Os08g0420650 gene:Os08g0420800
gene:Os08g0420800 0 8:20144270-20145545 gene:Os08g0420800 gene:Os08g0421300
gene:Os08g0421300 0 8:19913133-19918776 gene:Os08g0421300 gene:Os08g0420700
gene:Os08g0420700 5.44451 8:20151087-20157550 gene:Os08g0420700 gene:Os08g0416800
gene:Os08g0421600 0 8:20155833-20161288 gene:Os08g0421000 gene:Os08g0421700
gene:Os08g0421700 0 8:20164694-20165876 gene:Os08g0421100 gene:Os08g0421600
gene:Os08g0421000 0.0264593 8:20181761-20182590 gene:Os08g0421600 gene:Os08g0421000
gene:Os08g0421100 0.149556 8:20184790-20186177 gene:Os08g0421700 gene:Os08g0421100
gene:Os08g0421800 0.0199705 8:20186986-20192334 gene:Os08g0421800 gene:Os08g0421400
gene:Os08g0421825 0.100111 8:20204743-20207777 gene:Os08g0421900 gene:Os08g0421500
gene:Os08g0421850 0.23497 8:20195470-20197551 gene:Os08g0421825 gene:Os08g0421800
gene:Os08g0421400 7.16701 8:20195729-20197487 gene:Os08g0421850 gene:Os08g0421900
gene:Os08g0421500 0.737609 8:20171327-20174536 gene:Os08g0421400 gene:Os08g0421825
gene:Os08g0421900 8.29477 8:20172201-20172573 gene:Os08g0421500 gene:Os08g0421850
gene:Os08g0422200 0.98882 8:20219417-20220108 gene:Os08g0422200 gene:Os08g0422200
gene:Os08g0422401 0 8:20241438-20242366 gene:Os08g0422401 gene:Os08g0422401
gene:Os08g0422500 0 8:20245319-20248478 gene:Os08g0422500 gene:Os08g0422500
gene:Os08g0422300 7.97828 8:20223782-20226539 gene:Os08g0422300 gene:Os08g0422300
gene:Os08g0423400 0 8:20278343-20279221 gene:Os08g0423400 gene:Os08g0422600
gene:Os08g0423500 0 8:20283074-20285185 gene:Os08g0423500 gene:Os08g0423400
gene:Os08g0422800 1.21988 8:20312491-20314719 gene:Os08g0423600 gene:Os08g0422800
gene:Os08g0422600 5.00578 8:20255012-20256666 gene:Os08g0422600 gene:Os08g0423500
gene:Os08g0423600 0 8:20314721-20315059 gene:Os08g0422800 gene:Os08g0423600
gene:Os08g0423850 0 8:20351104-20352478 gene:Os08g0423850 gene:Os08g0423850
gene:Os08g0424100 0 8:20249212-20254594 gene:Os08g0424100 gene:Os08g0424100
gene:Os08g0422000 40.4738 8:20208859-20218785 gene:Os08g0422000 gene:Os08g0424200
gene:Os08g0424200 20.7194 8:20359561-20363791 gene:Os08g0424200 gene:Os08g0422000
gene:Os08g0425100 0.0219178 8:20408220-20418654 gene:Os08g0425100 gene:Os08g0425100
